"result_id","cdm_name","group_name","group_level","strata_name","strata_level","variable_name","variable_level","estimate_name","estimate_type","estimate_value","additional_name","additional_level"
"13","cdm_gold_202512","cohort_name","a_2023","overall","overall","Flag on index vaccination","Influenza","percentage","percentage","71.1360783523687","overall","overall"
"13","cdm_gold_202512","cohort_name","a_2023","overall","overall","Flag on index vaccination","Pneumococcal vaccine","count","integer","255","overall","overall"
"13","cdm_gold_202512","cohort_name","a_2023","overall","overall","Flag on index vaccination","Pneumococcal vaccine","percentage","percentage","0.0790342326705822","overall","overall"
"13","cdm_gold_202512","cohort_name","a_2023","overall","overall","Flag on index vaccination","Herpes zoster vaccine","count","integer","574","overall","overall"
"13","cdm_gold_202512","cohort_name","a_2023","overall","overall","Flag on index vaccination","Herpes zoster vaccine","percentage","percentage","0.177904508050644","overall","overall"
"13","cdm_gold_202512","cohort_name","a_2023","overall","overall","Flag on index vaccination","Rsv vaccine","count","integer","0","overall","overall"
"13","cdm_gold_202512","cohort_name","a_2023","overall","overall","Flag on index vaccination","Rsv vaccine","percentage","percentage","0","overall","overall"
"13","cdm_gold_202512","cohort_name","a_2023","overall","overall","Flag any time prior comorbidities","Myocardial infarction","count","integer","14836","overall","overall"
"13","cdm_gold_202512","cohort_name","a_2023","overall","overall","Flag any time prior comorbidities","Myocardial infarction","percentage","percentage","4.59824265059121","overall","overall"
"13","cdm_gold_202512","cohort_name","a_2023","overall","overall","Flag any time prior comorbidities","Malignant neoplastic disease","count","integer","62109","overall","overall"
"13","cdm_gold_202512","cohort_name","a_2023","overall","overall","Flag any time prior comorbidities","Malignant neoplastic disease","percentage","percentage","19.2499496350478","overall","overall"
"13","cdm_gold_202512","cohort_name","a_2023","overall","overall","Flag any time prior comorbidities","Inflammatory bowel disease","count","integer","3607","overall","overall"
"13","cdm_gold_202512","cohort_name","a_2023","overall","overall","Flag any time prior comorbidities","Inflammatory bowel disease","percentage","percentage","1.11794696957957","overall","overall"
"13","cdm_gold_202512","cohort_name","a_2023","overall","overall","Flag any time prior comorbidities","Cld","count","integer","2064","overall","overall"
"13","cdm_gold_202512","cohort_name","a_2023","overall","overall","Flag any time prior comorbidities","Cld","percentage","percentage","0.639712377380713","overall","overall"
"13","cdm_gold_202512","cohort_name","a_2023","overall","overall","Flag any time prior comorbidities","Renal impairment","count","integer","50543","overall","overall"
"13","cdm_gold_202512","cohort_name","a_2023","overall","overall","Flag any time prior comorbidities","Renal impairment","percentage","percentage","15.6652047916441","overall","overall"
"13","cdm_gold_202512","cohort_name","a_2023","overall","overall","Flag any time prior comorbidities","Hiv","count","integer","55","overall","overall"
"13","cdm_gold_202512","cohort_name","a_2023","overall","overall","Flag any time prior comorbidities","Hiv","percentage","percentage","0.0170465992034589","overall","overall"
"13","cdm_gold_202512","cohort_name","a_2023","overall","overall","Flag any time prior comorbidities","Stroke","count","integer","12342","overall","overall"
"13","cdm_gold_202512","cohort_name","a_2023","overall","overall","Flag any time prior comorbidities","Stroke","percentage","percentage","3.82525686125618","overall","overall"
"13","cdm_gold_202512","cohort_name","a_2023","overall","overall","Flag any time prior comorbidities","Diabetes mellitus","count","integer","53032","overall","overall"
"13","cdm_gold_202512","cohort_name","a_2023","overall","overall","Flag any time prior comorbidities","Diabetes mellitus","percentage","percentage","16.4366408901424","overall","overall"
"13","cdm_gold_202512","cohort_name","a_2023","overall","overall","Flag any time prior comorbidities","Hyperten","count","integer","111139","overall","overall"
"13","cdm_gold_202512","cohort_name","a_2023","overall","overall","Flag any time prior comorbidities","Hyperten","percentage","percentage","34.4462179795131","overall","overall"
"13","cdm_gold_202512","cohort_name","a_2023","overall","overall","Flag any time prior comorbidities","Venous thromboembolism","count","integer","17509","overall","overall"
"13","cdm_gold_202512","cohort_name","a_2023","overall","overall","Flag any time prior comorbidities","Venous thromboembolism","percentage","percentage","5.42670737187931","overall","overall"
"13","cdm_gold_202512","cohort_name","a_2023","overall","overall","Flag any time prior comorbidities","Heart failure","count","integer","12780","overall","overall"
"13","cdm_gold_202512","cohort_name","a_2023","overall","overall","Flag any time prior comorbidities","Heart failure","percentage","percentage","3.96100977854918","overall","overall"
"13","cdm_gold_202512","cohort_name","a_2023","overall","overall","Flag any time prior comorbidities","Rheumatoid arthritis","count","integer","6065","overall","overall"
"13","cdm_gold_202512","cohort_name","a_2023","overall","overall","Flag any time prior comorbidities","Rheumatoid arthritis","percentage","percentage","1.87977498489051","overall","overall"
"13","cdm_gold_202512","cohort_name","a_2023","overall","overall","Flag any time prior comorbidities","Copd","count","integer","23742","overall","overall"
"13","cdm_gold_202512","cohort_name","a_2023","overall","overall","Flag any time prior comorbidities","Copd","percentage","percentage","7.35855196888221","overall","overall"
"13","cdm_gold_202512","cohort_name","a_2023","overall","overall","Flag any time prior comorbidities","Asthma","count","integer","26784","overall","overall"
"13","cdm_gold_202512","cohort_name","a_2023","overall","overall","Flag any time prior comorbidities","Asthma","percentage","percentage","8.30138387391715","overall","overall"
"13","cdm_gold_202512","cohort_name","a_2023","overall","overall","Flag any time prior comorbidities","Osteoporosis","count","integer","22525","overall","overall"
"13","cdm_gold_202512","cohort_name","a_2023","overall","overall","Flag any time prior comorbidities","Osteoporosis","percentage","percentage","6.98135721923476","overall","overall"
"13","cdm_gold_202512","cohort_name","a_2023","overall","overall","Flag any time prior comorbidities","Dementia","count","integer","8947","overall","overall"
"13","cdm_gold_202512","cohort_name","a_2023","overall","overall","Flag any time prior comorbidities","Dementia","percentage","percentage","2.77301678315176","overall","overall"
"13","cdm_gold_202512","cohort_name","a_2023","overall","overall","Flag any time prior comorbidities","Ckd","count","integer","46909","overall","overall"
"13","cdm_gold_202512","cohort_name","a_2023","overall","overall","Flag any time prior comorbidities","Ckd","percentage","percentage","14.5388894915464","overall","overall"
"13","cdm_gold_202512","cohort_name","a_2023","overall","overall","Flag any time prior comorbidities","Hypothyroidism","count","integer","23068","overall","overall"
"13","cdm_gold_202512","cohort_name","a_2023","overall","overall","Flag any time prior comorbidities","Hypothyroidism","percentage","percentage","7.149653644098","overall","overall"
"13","cdm_gold_202512","cohort_name","a_2023","overall","overall","Count any time prior vaccination","Pneumococcal vaccine","min","numeric","0","overall","overall"
"13","cdm_gold_202512","cohort_name","a_2023","overall","overall","Count any time prior vaccination","Pneumococcal vaccine","q25","numeric","0","overall","overall"
"13","cdm_gold_202512","cohort_name","a_2023","overall","overall","Count any time prior vaccination","Pneumococcal vaccine","median","numeric","1","overall","overall"
"13","cdm_gold_202512","cohort_name","a_2023","overall","overall","Count any time prior vaccination","Pneumococcal vaccine","q75","numeric","1","overall","overall"
"13","cdm_gold_202512","cohort_name","a_2023","overall","overall","Count any time prior vaccination","Pneumococcal vaccine","max","numeric","11","overall","overall"
"13","cdm_gold_202512","cohort_name","a_2023","overall","overall","Count any time prior vaccination","Pneumococcal vaccine","mean","numeric","0.745801112678021","overall","overall"
"13","cdm_gold_202512","cohort_name","a_2023","overall","overall","Count any time prior vaccination","Pneumococcal vaccine","sd","numeric","0.56407654052058","overall","overall"
"13","cdm_gold_202512","cohort_name","a_2023","overall","overall","Count any time prior vaccination","Rsv vaccine","min","numeric","0","overall","overall"
"13","cdm_gold_202512","cohort_name","a_2023","overall","overall","Count any time prior vaccination","Rsv vaccine","q25","numeric","0","overall","overall"
"13","cdm_gold_202512","cohort_name","a_2023","overall","overall","Count any time prior vaccination","Rsv vaccine","median","numeric","0","overall","overall"
"13","cdm_gold_202512","cohort_name","a_2023","overall","overall","Count any time prior vaccination","Rsv vaccine","q75","numeric","0","overall","overall"
"13","cdm_gold_202512","cohort_name","a_2023","overall","overall","Count any time prior vaccination","Rsv vaccine","max","numeric","0","overall","overall"
"13","cdm_gold_202512","cohort_name","a_2023","overall","overall","Count any time prior vaccination","Rsv vaccine","mean","numeric","0","overall","overall"
"13","cdm_gold_202512","cohort_name","a_2023","overall","overall","Count any time prior vaccination","Rsv vaccine","sd","numeric","0","overall","overall"
"13","cdm_gold_202512","cohort_name","a_2023","overall","overall","Count any time prior vaccination","Herpes zoster vaccine","min","numeric","0","overall","overall"
"13","cdm_gold_202512","cohort_name","a_2023","overall","overall","Count any time prior vaccination","Herpes zoster vaccine","q25","numeric","0","overall","overall"
"13","cdm_gold_202512","cohort_name","a_2023","overall","overall","Count any time prior vaccination","Herpes zoster vaccine","median","numeric","0","overall","overall"
"13","cdm_gold_202512","cohort_name","a_2023","overall","overall","Count any time prior vaccination","Herpes zoster vaccine","q75","numeric","0","overall","overall"
"13","cdm_gold_202512","cohort_name","a_2023","overall","overall","Count any time prior vaccination","Herpes zoster vaccine","max","numeric","4","overall","overall"
"13","cdm_gold_202512","cohort_name","a_2023","overall","overall","Count any time prior vaccination","Herpes zoster vaccine","mean","numeric","0.203616978412807","overall","overall"
"13","cdm_gold_202512","cohort_name","a_2023","overall","overall","Count any time prior vaccination","Herpes zoster vaccine","sd","numeric","0.43508858400271","overall","overall"
"13","cdm_gold_202512","cohort_name","a_2023","overall","overall","Count any time prior vaccination","Influenza","min","numeric","0","overall","overall"
"13","cdm_gold_202512","cohort_name","a_2023","overall","overall","Count any time prior vaccination","Influenza","q25","numeric","4","overall","overall"
"13","cdm_gold_202512","cohort_name","a_2023","overall","overall","Count any time prior vaccination","Influenza","median","numeric","8","overall","overall"
"13","cdm_gold_202512","cohort_name","a_2023","overall","overall","Count any time prior vaccination","Influenza","q75","numeric","15","overall","overall"
"13","cdm_gold_202512","cohort_name","a_2023","overall","overall","Count any time prior vaccination","Influenza","max","numeric","44","overall","overall"
"13","cdm_gold_202512","cohort_name","a_2023","overall","overall","Count any time prior vaccination","Influenza","mean","numeric","9.46775868214291","overall","overall"
"13","cdm_gold_202512","cohort_name","a_2023","overall","overall","Count any time prior vaccination","Influenza","sd","numeric","6.63806328820249","overall","overall"
"13","cdm_gold_202512","cohort_name","a_2023","overall","overall","Count last year vaccination","Rsv vaccine","min","numeric","0","overall","overall"
"13","cdm_gold_202512","cohort_name","a_2023","overall","overall","Count last year vaccination","Rsv vaccine","q25","numeric","0","overall","overall"
"13","cdm_gold_202512","cohort_name","a_2023","overall","overall","Count last year vaccination","Rsv vaccine","median","numeric","0","overall","overall"
"13","cdm_gold_202512","cohort_name","a_2023","overall","overall","Count last year vaccination","Rsv vaccine","q75","numeric","0","overall","overall"
"13","cdm_gold_202512","cohort_name","a_2023","overall","overall","Count last year vaccination","Rsv vaccine","max","numeric","0","overall","overall"
"13","cdm_gold_202512","cohort_name","a_2023","overall","overall","Count last year vaccination","Rsv vaccine","mean","numeric","0","overall","overall"
"13","cdm_gold_202512","cohort_name","a_2023","overall","overall","Count last year vaccination","Rsv vaccine","sd","numeric","0","overall","overall"
"13","cdm_gold_202512","cohort_name","a_2023","overall","overall","Count last year vaccination","Herpes zoster vaccine","min","numeric","0","overall","overall"
"13","cdm_gold_202512","cohort_name","a_2023","overall","overall","Count last year vaccination","Herpes zoster vaccine","q25","numeric","0","overall","overall"
"13","cdm_gold_202512","cohort_name","a_2023","overall","overall","Count last year vaccination","Herpes zoster vaccine","median","numeric","0","overall","overall"
"13","cdm_gold_202512","cohort_name","a_2023","overall","overall","Count last year vaccination","Herpes zoster vaccine","q75","numeric","0","overall","overall"
"13","cdm_gold_202512","cohort_name","a_2023","overall","overall","Count last year vaccination","Herpes zoster vaccine","max","numeric","4","overall","overall"
"13","cdm_gold_202512","cohort_name","a_2023","overall","overall","Count last year vaccination","Herpes zoster vaccine","mean","numeric","0.0789877419454819","overall","overall"
"13","cdm_gold_202512","cohort_name","a_2023","overall","overall","Count last year vaccination","Herpes zoster vaccine","sd","numeric","0.298778612963631","overall","overall"
"13","cdm_gold_202512","cohort_name","a_2023","overall","overall","Count last year vaccination","Pneumococcal vaccine","min","numeric","0","overall","overall"
"13","cdm_gold_202512","cohort_name","a_2023","overall","overall","Count last year vaccination","Pneumococcal vaccine","q25","numeric","0","overall","overall"
"13","cdm_gold_202512","cohort_name","a_2023","overall","overall","Count last year vaccination","Pneumococcal vaccine","median","numeric","0","overall","overall"
"13","cdm_gold_202512","cohort_name","a_2023","overall","overall","Count last year vaccination","Pneumococcal vaccine","q75","numeric","0","overall","overall"
"13","cdm_gold_202512","cohort_name","a_2023","overall","overall","Count last year vaccination","Pneumococcal vaccine","max","numeric","4","overall","overall"
"13","cdm_gold_202512","cohort_name","a_2023","overall","overall","Count last year vaccination","Pneumococcal vaccine","mean","numeric","0.0699344480776085","overall","overall"
"13","cdm_gold_202512","cohort_name","a_2023","overall","overall","Count last year vaccination","Pneumococcal vaccine","sd","numeric","0.257383733871795","overall","overall"
"13","cdm_gold_202512","cohort_name","a_2023","overall","overall","Count last year vaccination","Influenza","min","numeric","0","overall","overall"
"13","cdm_gold_202512","cohort_name","a_2023","overall","overall","Count last year vaccination","Influenza","q25","numeric","0","overall","overall"
"13","cdm_gold_202512","cohort_name","a_2023","overall","overall","Count last year vaccination","Influenza","median","numeric","0","overall","overall"
"13","cdm_gold_202512","cohort_name","a_2023","overall","overall","Count last year vaccination","Influenza","q75","numeric","1","overall","overall"
"13","cdm_gold_202512","cohort_name","a_2023","overall","overall","Count last year vaccination","Influenza","max","numeric","4","overall","overall"
"13","cdm_gold_202512","cohort_name","a_2023","overall","overall","Count last year vaccination","Influenza","mean","numeric","0.404760650250275","overall","overall"
"13","cdm_gold_202512","cohort_name","a_2023","overall","overall","Count last year vaccination","Influenza","sd","numeric","0.546372676614218","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Number records",NA,"count","integer","155676","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Number subjects",NA,"count","integer","155676","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Cohort start date",NA,"min","date","2024-04-15","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Cohort start date",NA,"q25","date","2024-04-24","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Cohort start date",NA,"median","date","2024-05-05","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Cohort start date",NA,"q75","date","2024-05-20","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Cohort start date",NA,"max","date","2024-06-30","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Cohort end date",NA,"min","date","2024-04-15","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Cohort end date",NA,"q25","date","2024-04-24","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Cohort end date",NA,"median","date","2024-05-05","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Cohort end date",NA,"q75","date","2024-05-20","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Cohort end date",NA,"max","date","2024-06-30","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Region","England","count","integer","3150","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Region","England","percentage","percentage","2.02343328451399","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Region","Northern ireland","count","integer","12278","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Region","Northern ireland","percentage","percentage","7.88689329119453","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Region","Scotland","count","integer","90255","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Region","Scotland","percentage","percentage","57.9761812996223","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Region","Wales","count","integer","49993","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Region","Wales","percentage","percentage","32.1134921246692","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Ethnicity","Asian","count","integer","361","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Ethnicity","Asian","percentage","percentage","0.231891878003032","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Ethnicity","Black","count","integer","57","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Ethnicity","Black","percentage","percentage","0.0366145070531103","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Ethnicity","Missing","count","integer","86694","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Ethnicity","Missing","percentage","percentage","55.6887381484622","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Ethnicity","White","count","integer","68564","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Ethnicity","White","percentage","percentage","44.0427554664817","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Sex","Female","count","integer","83526","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Sex","Female","percentage","percentage","53.6537423880367","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Sex","Male","count","integer","72150","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Sex","Male","percentage","percentage","46.3462576119633","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Imd","Q1","count","integer","21730","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Imd","Q1","percentage","percentage","13.9584778642822","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Imd","Q2","count","integer","23061","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Imd","Q2","percentage","percentage","14.813458721961","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Imd","Q3","count","integer","48046","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Imd","Q3","percentage","percentage","30.8628176469077","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Imd","Q4","count","integer","42846","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Imd","Q4","percentage","percentage","27.5225468280274","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Imd","Q5","count","integer","19993","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Imd","Q5","percentage","percentage","12.8426989388217","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Immunosuppressed",NA,"count","integer","10650","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Immunosuppressed",NA,"min","integer","0","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Immunosuppressed",NA,"q25","integer","0","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Immunosuppressed",NA,"median","integer","0","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Immunosuppressed",NA,"q75","integer","0","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Immunosuppressed",NA,"max","integer","1","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Immunosuppressed",NA,"percentage","percentage","6.84113158097587","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Immunosuppressed",NA,"mean","numeric","0.0684113158097587","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Immunosuppressed",NA,"sd","numeric","0.252451217198901","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Age eligibility",NA,"count","integer","149764","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Age eligibility",NA,"min","integer","0","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Age eligibility",NA,"q25","integer","1","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Age eligibility",NA,"median","integer","1","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Age eligibility",NA,"q75","integer","1","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Age eligibility",NA,"max","integer","1","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Age eligibility",NA,"percentage","percentage","96.2023690228423","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Age eligibility",NA,"mean","numeric","0.962023690228423","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Age eligibility",NA,"sd","numeric","0.191139593882695","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Prior dose",NA,"min","integer","2","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Prior dose",NA,"q25","integer","6","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Prior dose",NA,"median","integer","7","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Prior dose",NA,"q75","integer","7","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Prior dose",NA,"max","integer","9","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Prior dose",NA,"mean","numeric","6.52908605051517","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Prior dose",NA,"sd","numeric","0.815646330224948","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Dose",NA,"min","integer","3","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Dose",NA,"q25","integer","7","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Dose",NA,"median","integer","8","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Dose",NA,"q75","integer","8","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Dose",NA,"max","integer","10","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Dose",NA,"mean","numeric","7","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Dose",NA,"sd","numeric","0.815646330224948","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Age group","35-44","count","integer","318","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Age group","35-44","percentage","percentage","0.204270407769984","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Age group","45-54","count","integer","790","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Age group","45-54","percentage","percentage","0.507464220560652","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Age group","55-64","count","integer","1875","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Age group","55-64","percentage","percentage","1.20442457411547","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Age group","65-74","count","integer","2701","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Age group","65-74","percentage","percentage","1.73501374649914","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Age group","75-84","count","integer","110390","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Age group","75-84","percentage","percentage","70.9100953261903","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Age group","85-94","count","integer","36791","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Age group","85-94","percentage","percentage","23.6330584033505","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Age group","<=34","count","integer","228","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Age group","<=34","percentage","percentage","0.146458028212441","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Age group",">=95","count","integer","2583","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Age group",">=95","percentage","percentage","1.65921529330147","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Age",NA,"min","integer","10","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Age",NA,"q25","integer","77","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Age",NA,"median","integer","80","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Age",NA,"q75","integer","85","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Age",NA,"max","integer","109","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Age",NA,"mean","numeric","80.7915478301087","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Age",NA,"sd","numeric","6.76907662723071","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Prior observation",NA,"min","integer","1225","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Prior observation",NA,"q25","integer","6305","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Prior observation",NA,"median","integer","7541","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Prior observation",NA,"q75","integer","8154","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Prior observation",NA,"max","integer","13050","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Prior observation",NA,"mean","numeric","7026.96251830725","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Prior observation",NA,"sd","numeric","2299.66321680924","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Future observation",NA,"min","integer","0","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Future observation",NA,"q25","integer","398","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Future observation",NA,"median","integer","542","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Future observation",NA,"q75","integer","562","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Future observation",NA,"max","integer","581","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Future observation",NA,"mean","numeric","464.791676302063","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Future observation",NA,"sd","numeric","147.10125682052","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Days in cohort",NA,"min","integer","1","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Days in cohort",NA,"q25","integer","1","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Days in cohort",NA,"median","integer","1","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Days in cohort",NA,"q75","integer","1","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Days in cohort",NA,"max","integer","1","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Days in cohort",NA,"mean","numeric","1","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Days in cohort",NA,"sd","numeric","0","overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Days to next record",NA,"min","integer",NA,"overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Days to next record",NA,"q25","integer",NA,"overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Days to next record",NA,"median","integer",NA,"overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Days to next record",NA,"q75","integer",NA,"overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Days to next record",NA,"max","integer",NA,"overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Days to next record",NA,"mean","numeric",NA,"overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Days to next record",NA,"sd","numeric",NA,"overall","overall"
"13","cdm_gold_202512","cohort_name","s_2024","overall","overall","Number visits in the prior year",NA,"min","numeric","0","overall","overall"
